"target_id","target_symbol","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","int_effect_lod","int_effect_w_mediator_lod","diff"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000018848","Rars","11","35.821444","10.3257","1.4575","8.8682"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000042032","Mat2b","11","40.687258","10.3257","1.4792","8.8465"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000057113","Npm1","11","33.157746","10.3257","1.4122","8.9135"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000069919","Hba-a1","11","32.283988","10.3257","1.6824","8.6433"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000040850","Psme4","11","30.826044","10.3257","1.4058","8.9199"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020328","Nudcd2","11","40.736856","10.3257","1.4383","8.8874"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020311","Erlec1","11","30.942554","10.3257","1.4803","8.8454"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000002699","Lcp2","11","34.069608","10.3257","1.488","8.8377"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000018846","Pank3","11","35.780384","10.3257","1.5761","8.7496"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000018849","Wwc1","11","35.909464","10.3257","1.5108","8.8149"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020143","Dock2","11","34.505354","10.3257","1.4532","8.8725"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020155","Kcnmb1","11","33.968327","10.3257","1.449","8.8767"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020271","Fbxw11","11","32.69477","10.3257","1.4496","8.8761"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020272","Stk10","11","32.578946","10.3257","1.5474","8.7783"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020279","Il9r","11","32.19391","10.3257","1.456","8.8697"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020282","Rhbdf1","11","32.215942","10.3257","1.9591","8.3666"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020287","Mpg","11","32.229602","10.3257","1.5037","8.822"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020289","Nprl3","11","32.246668","10.3257","1.5024","8.8233"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020295","Hbq1a","11","32.300471","10.3257","1.5357","8.79"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020297","Nsg2","11","32.029832","10.3257","1.5697","8.756"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020300","Cpeb4","11","31.903922","10.3257","1.4641","8.8616"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020303","Stc2","11","31.36369","10.3257","1.4591","8.8666"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020305","Asb3","11","31.02855","10.3257","2.0831","8.2426"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020309","Chac2","11","30.981528","10.3257","1.5456","8.7801"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020326","Ccng1","11","40.751932","10.3257","1.2813","9.0444"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000020330","Hmmr","11","40.717408","10.3257","1.4494","8.8763"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000040594","Ranbp17","11","33.36277","10.3257","1.3866","8.9391"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000040711","Sh3pxd2b","11","32.387996","10.3257","1.4722","8.8535"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000040767","Snrnp25","11","32.2072","10.3257","1.4945","8.8312"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000043999","Gpr75","11","30.889544","10.3257","1.6992","8.6265"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000044056","Efcab9","11","32.527416","10.3257","1.4299","8.8958"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000044502","Bod1","11","31.668533","10.3257","1.434","8.8917"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000044949","Ubtd2","11","32.486028","10.3257","1.4654","8.8603"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000049336","Tenm2","11","36.62131","10.3257","1.5195","8.8062"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000050852","Gm12115","11","33.173143","10.3257","1.6061","8.7196"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000053519","Kcnip1","11","33.811246","10.3257","1.4644","8.8613"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000056427","Slit3","11","35.414866","10.3257","1.4326","8.8931"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000057967","Fgf18","11","33.132415","10.3257","1.4926","8.8331"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000069910","Spdl1","11","34.821416","10.3257","1.3569","8.9688"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000069911","Fam196b","11","34.368731","10.3257","1.5065","8.8192"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000069913","Anp32-ps","11","33.395072","10.3257","1.4605","8.8652"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000069917","Hba-a2","11","32.296894","10.3257","1.472","8.8537"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000073063","Hbq1b","11","32.287374","10.3257","1.4175","8.9082"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000081076","Rpsa-ps4","11","33.03926","10.3257","1.4326","8.8931"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000081254","Gm12112","11","32.910488","10.3257","1.6147","8.711"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000081613","Gm12109","11","32.185353","10.3257","1.4499","8.8758"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000082049","Gm12105","11","31.120392","10.3257","1.4561","8.8696"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000082087","Gm12138","11","40.673381","10.3257","1.6174","8.7083"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000082390","Gm12136","11","40.569921","10.3257","1.3231","9.0026"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000082587","Gm12129","11","38.219642","10.3257","1.4579","8.8678"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000084146","Gm12104","11","30.907431","10.3257","1.4711","8.8546"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000085772","D630024D03Rik","11","31.807318","10.3257","1.3898","8.9359"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000086311","Gm12122","11","35.350427","10.3257","1.4578","8.8679"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000086986","Gm12103","11","30.822456","10.3257","1.4681","8.8576"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000087318","Gm12114","11","33.074536","10.3257","1.374","8.9517"
"ENSMUSP00000044548","Rbm8a","11","35.77327","ENSMUSG00000087501","Gm12116","11","33.212766","10.3257","1.6059","8.7198"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000018848","Rars","11","35.821444","8.6781","0.8177","7.8603"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000060923","Acyp2","11","30.577789","8.6781","0.6895","7.9886"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000057113","Npm1","11","33.157746","8.6781","0.7031","7.975"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000069919","Hba-a1","11","32.283988","8.6781","0.639","8.0391"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000040850","Psme4","11","30.826044","8.6781","0.6904","7.9877"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020311","Erlec1","11","30.942554","8.6781","0.7571","7.921"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000002699","Lcp2","11","34.069608","8.6781","0.5926","8.0855"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000018846","Pank3","11","35.780384","8.6781","0.6904","7.9877"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000018849","Wwc1","11","35.909464","8.6781","0.6924","7.9857"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020143","Dock2","11","34.505354","8.6781","0.6533","8.0248"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020155","Kcnmb1","11","33.968327","8.6781","0.6728","8.0053"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020271","Fbxw11","11","32.69477","8.6781","0.6613","8.0168"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020272","Stk10","11","32.578946","8.6781","0.6224","8.0557"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020279","Il9r","11","32.19391","8.6781","0.7014","7.9767"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020282","Rhbdf1","11","32.215942","8.6781","0.6508","8.0273"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020287","Mpg","11","32.229602","8.6781","0.6686","8.0095"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020289","Nprl3","11","32.246668","8.6781","0.7184","7.9597"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020295","Hbq1a","11","32.300471","8.6781","0.6845","7.9936"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020297","Nsg2","11","32.029832","8.6781","0.616","8.0621"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020300","Cpeb4","11","31.903922","8.6781","0.7887","7.8894"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020303","Stc2","11","31.36369","8.6781","0.6689","8.0092"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020305","Asb3","11","31.02855","8.6781","0.7003","7.9778"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000020309","Chac2","11","30.981528","8.6781","0.6901","7.988"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000040594","Ranbp17","11","33.36277","8.6781","0.6465","8.0316"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000040711","Sh3pxd2b","11","32.387996","8.6781","0.666","8.0121"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000040767","Snrnp25","11","32.2072","8.6781","0.6614","8.0167"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000043999","Gpr75","11","30.889544","8.6781","0.6335","8.0446"
"ENSMUSP00000005017","Hdgf","11","35.534525","ENSMUSG00000044056","Efcab9","11","32.527416","8.6781","0.6663","8.0118"
