"target_id","target_symbol","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","int_effect_lod","int_effect_w_mediator_lod","diff"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020612","Prkar1a","11","109.65953","9.7142","4.2364","5.4778"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020708","Psmc5","11","106.259637","9.7142","3.8789","5.8353"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000050965","Prkca","11","108.138658","9.7142","4.0418","5.6724"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000001029","Icam2","11","106.382866","9.7142","4.3164","5.3978"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020681","Ace","11","105.978954","9.7142","4.0626","5.6516"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020717","Pecam1","11","106.702422","9.7142","3.9979","5.7163"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020720","Psmd12","11","107.491923","9.7142","3.8151","5.8991"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000001983","Taco1","11","106.069836","9.7142","3.4865","6.2277"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020611","Gna13","11","109.3821","9.7142","4.0769","5.6373"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020719","Ddx5","11","106.78477","9.7142","4.0994","5.6148"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000000049","Apoh","11","108.378875","9.7142","4.0005","5.7137"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000057322","Rpl38","11","114.670428","9.7142","4.0559","5.6583"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020623","Map2k6","11","110.462322","9.7142","4.0698","5.6444"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000001029","Icam2","11","106.382866","9.7142","4.3164","5.3978"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000018362","Kpna2","11","106.994085","9.7142","4.1145","5.5997"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000078622","Ccdc47","11","106.206876","9.7142","4.1595","5.5547"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041797","Abca9","11","110.134472","9.7142","3.7904","5.9238"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020620","Abca8b","11","109.964018","9.7142","3.6166","6.0976"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041828","Abca8a","11","110.060806","9.7142","3.6687","6.0455"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020705","Ddx42","11","106.233032","9.7142","3.8854","5.8288"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000049354","Dcaf7","11","106.048098","9.7142","4.0838","5.6304"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020718","Polg2","11","106.773895","9.7142","3.8553","5.8589"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000040430","Pitpnc1","11","107.339296","9.7142","4.0113","5.7029"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041895","Wipi1","11","109.592649","9.7142","4.2136","5.5006"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000000142","Axin2","11","108.935566","9.7142","4.0948","5.6194"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000000567","Sox9","11","112.784992","9.7142","4.0479","5.6663"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000001027","Scn4a","11","106.33594","9.7142","4.0517","5.6625"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000001901","Kcnh6","11","106.021336","9.7142","3.9614","5.7528"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000010021","Kif19a","11","114.778064","9.7142","4.1422","5.572"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000018363","Smurf2","11","106.87039","9.7142","4.2494","5.4648"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000018372","Cep95","11","106.804591","9.7142","4.3893","5.3249"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000018433","Nol11","11","107.178022","9.7142","4.0631","5.6511"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000018661","Cog1","11","113.658112","9.7142","4.2137","5.5005"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000018727","Cpsf4l","11","113.704094","9.7142","4.1128","5.6014"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000018800","Abca5","11","110.303542","9.7142","4.9039","4.8103"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000019590","Cyb561","11","105.943519","9.7142","3.7614","5.9528"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020599","Rgs9","11","109.261742","9.7142","4.1353","5.5789"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020604","Arsg","11","109.523352","9.7142","3.9871","5.7271"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020610","Amz2","11","109.43938","9.7142","3.51","6.2042"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020614","Fam20a","11","109.696014","9.7142","4.0103","5.7039"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020694","Tlk2","11","105.231383","9.7142","4.1875","5.5267"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020695","Mrc2","11","105.321891","9.7142","3.5598","6.1544"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020700","Map3k3","11","106.12003","9.7142","4.1175","5.5967"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020706","Ftsj3","11","106.25261","9.7142","4.1146","5.5996"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020712","Tcam1","11","106.282708","9.7142","3.724","5.9902"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020715","Ern1","11","106.441251","9.7142","3.9529","5.7613"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020721","Helz","11","107.620878","9.7142","4.3572","5.357"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020722","Cacng1","11","107.70987","9.7142","3.9588","5.7554"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020723","Cacng4","11","107.763457","9.7142","4.1457","5.5685"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020728","Cep112","11","108.642904","9.7142","4.1831","5.5311"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000020732","Rab37","11","115.126834","9.7142","3.012","6.7022"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000034641","Cd300ld","11","114.986098","9.7142","3.898","5.8162"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000034652","Cd300a","11","114.897348","9.7142","4.6675","5.0467"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000034706","Dnaic2","11","114.742648","9.7142","4.3255","5.3887"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000034714","Ttyh2","11","114.698204","9.7142","4.0814","5.6328"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000040373","Cacng5","11","107.89483","9.7142","4.4468","5.2674"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000040481","Bptf","11","107.082604","9.7142","4.0891","5.6251"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000040528","Milr1","11","106.76001","9.7142","5.7854","3.9288"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000040548","Tex2","11","106.557785","9.7142","4.1134","5.6008"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000040592","Cd79b","11","106.313052","9.7142","4.0152","5.699"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000040699","Limd2","11","106.158558","9.7142","3.8328","5.8814"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041592","Sdk2","11","113.92171","9.7142","3.9424","5.7718"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041598","Cdc42ep4","11","113.739366","9.7142","4.9661","4.7481"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041623","D11Wsu47e","11","113.68953","9.7142","4.3755","5.3387"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041629","Fam104a","11","113.672737","9.7142","4.2298","5.4844"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041654","Slc39a11","11","113.447466","9.7142","3.8202","5.894"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041695","Kcnj2","11","111.071492","9.7142","4.6356","5.0786"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000041920","Slc16a6","11","109.462226","9.7142","4.1938","5.5204"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000044749","Abca6","11","110.214298","9.7142","3.9552","5.759"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000047798","Cd300lf","11","115.125103","9.7142","4.3502","5.364"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000048498","Cd300e","11","115.057047","9.7142","3.8199","5.8943"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000051043","Gprc5c","11","114.861884","9.7142","4.2865","5.4277"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000051497","Kcnj16","11","110.998","9.7142","4.0516","5.6626"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000053580","Tanc2","11","105.759645","9.7142","4.2458","5.4684"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000056687","Gm11696","11","109.359216","9.7142","4.0858","5.6284"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000062391","4932435O22Rik","11","114.43113","9.7142","3.8499","5.8643"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000063193","Cd300lb","11","114.928584","9.7142","4.5776","5.1366"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000069631","Strada","11","106.182749","9.7142","4.1871","5.5271"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000078607","1810010H24Rik","11","107.02928","9.7142","4.0359","5.6783"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000078619","Smarcd2","11","106.268076","9.7142","4.0811","5.6331"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000078627","March10","11","105.408766","9.7142","4.3538","5.3604"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000080530","Gm25540","11","109.466371","9.7142","4.0406","5.6736"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000081103","Rps12-ps26","11","107.172066","9.7142","4.2084","5.5058"
"ENSMUSG00000042997","Nhlrc3","11","110.155804","ENSMUSG00000081666","Gm11677","11","111.725136","9.7142","4.1018","5.6124"
