"target_id","target_symbol","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","int_effect_lod","int_effect_w_mediator_lod","diff"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000039103","Nexn","3","152.251653","10.2667","10.3021","-0.0354"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028270","Gbp2","3","142.629305","10.2667","10.3387","-0.072"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028034","Fubp1","3","152.223644","10.2667","10.3183","-0.0516"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028194","Ddah1","3","145.826476","10.2667","9.8507","0.416"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000037062","Sh3glb1","3","144.704584","10.2667","10.2343","0.0324"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028035","Dnajb4","3","152.194395","10.2667","10.2715","-0.0048"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000040253","Gbp7","3","142.54021","10.2667","10.5046","-0.2379"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028268","Gbp3","3","142.56663","10.2667","10.8669","-0.6002"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000005034","Prkacb","3","146.77127","10.2667","10.2961","-0.0294"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000036863","Syde2","3","146.004795","10.2667","10.0827","0.184"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000004591","Pkn2","3","142.836453","10.2667","10.1523","0.1144"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000011008","Mcoln2","3","146.172673","10.2667","9.7907","0.476"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000025437","Usp33","3","152.370045","10.2667","10.289","-0.0223"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028036","Ptgfr","3","151.818274","10.2667","10.6845","-0.4178"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028037","Ifi44","3","151.740434","10.2667","10.4235","-0.1568"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028187","Rpf1","3","146.513886","10.2667","10.3195","-0.0528"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028188","Spata1","3","146.478478","10.2667","10.1565","0.1102"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028189","Ctbs","3","146.45816","10.2667","10.1958","0.0709"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028191","Bcl10","3","145.92933","10.2667","10.1704","0.0963"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028195","Cyr61","3","145.648478","10.2667","10.0024","0.2643"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028197","Col24a1","3","145.422242","10.2667","10.13","0.1367"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028256","Odf2l","3","145.136252","10.2667","10.2276","0.0391"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028262","Clca2","3","144.808026","10.2667","10.1717","0.095"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028266","Lmo4","3","144.196875","10.2667","9.6564","0.6103"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028269","Gbp2b","3","142.607013","10.2667","10.2613","0.0054"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000028271","Gtf2b","3","142.774414","10.2667","9.8851","0.3816"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000036745","Ttll7","3","146.918188","10.2667","10.4262","-0.1595"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000036825","Ssx2ip","3","146.42239","10.2667","9.8949","0.3718"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000036832","Lpar3","3","146.253588","10.2667","9.9761","0.2906"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000036853","Mcoln3","3","146.129632","10.2667","10.3281","-0.0614"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000036873","2410004B18Rik","3","145.941422","10.2667","9.9052","0.3615"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000039068","Zzz3","3","152.42915","10.2667","10.0873","0.1794"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000039131","Gipc2","3","152.129882","10.2667","10.2527","0.014"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000039146","Ifi44l","3","151.761274","10.2667","10.5807","-0.314"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000040151","Hs2st1","3","144.500642","10.2667","10.7706","-0.5039"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000040264","Gbp5","3","142.509639","10.2667","10.6057","-0.339"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000047676","Rpsa-ps10","3","150.073105","10.2667","10.2929","-0.0262"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000048652","Samd13","3","146.665394","10.2667","10.0966","0.1701"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000056025","Clca1","3","144.745327","10.2667","10.3387","-0.072"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSG00000068523","Gng5","3","146.502703","10.2667","10.2384","0.0283"
