"target_id","target_symbol","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","int_effect_lod","int_effect_w_mediator_lod","diff"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000037120","Nexn","3","152.251653","10.2667","8.4085","1.8582"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000132435","Gbp2","3","142.629305","10.2667","10.3252","-0.0585"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000130145","Fubp1","3","152.223644","10.2667","7.1903","3.0764"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000029845","Ddah1","3","145.826476","10.2667","9.7014","0.5653"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.2667","7.4004","2.8663"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000053916","Dnajb4","3","152.194395","10.2667","10.286","-0.0193"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000132970","Gbp7","3","142.54021","10.2667","9.2642","1.0025"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000101829","Gbp3","3","142.56663","10.2667","8.0478","2.2189"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000099573","Prkacb","3","146.77127","10.2667","9.5977","0.669"
"ENSMUSP00000104329","Myh3","3","147.43051","ENSMUSP00000041897","Syde2","3","146.004795","10.2667","6.777","3.4897"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000037120","Nexn","3","152.251653","10.2455","8.6777","1.5678"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000029941","Pdlim5","3","142.317641","10.2455","10.6033","-0.3578"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000128752","Pdlim5","3","142.317641","10.2455","10.3845","-0.139"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000132435","Gbp2","3","142.629305","10.2455","10.2518","-0.0063"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000130145","Fubp1","3","152.223644","10.2455","7.6355","2.61"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000029845","Ddah1","3","145.826476","10.2455","9.0071","1.2384"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.2455","8.0561","2.1894"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000053916","Dnajb4","3","152.194395","10.2455","10.379","-0.1335"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000132970","Gbp7","3","142.54021","10.2455","9.4249","0.8206"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000101829","Gbp3","3","142.56663","10.2455","6.8398","3.4057"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000099573","Prkacb","3","146.77127","10.2455","11.1871","-0.9416"
"ENSMUSP00000075772","Plec","3","147.295992","ENSMUSP00000041897","Syde2","3","146.004795","10.2455","6.7816","3.4639"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000029941","Pdlim5","3","142.317641","10.0496","10.4745","-0.425"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000128752","Pdlim5","3","142.317641","10.0496","10.0664","-0.0168"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000132435","Gbp2","3","142.629305","10.0496","10.0382","0.0114"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000029845","Ddah1","3","145.826476","10.0496","9.0171","1.0325"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.0496","8.1382","1.9114"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000132970","Gbp7","3","142.54021","10.0496","8.8931","1.1565"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000101829","Gbp3","3","142.56663","10.0496","6.6033","3.4463"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000099573","Prkacb","3","146.77127","10.0496","11.9555","-1.9059"
"ENSMUSP00000080538","Myh6","3","146.809151","ENSMUSP00000041897","Syde2","3","146.004795","10.0496","8.2627","1.7869"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000029941","Pdlim5","3","142.317641","10.0069","10.8154","-0.8086"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000128752","Pdlim5","3","142.317641","10.0069","10.0292","-0.0223"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000132435","Gbp2","3","142.629305","10.0069","10.1493","-0.1424"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000029845","Ddah1","3","145.826476","10.0069","9.8578","0.1491"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000129800","Sh3glb1","3","144.704584","10.0069","8.4099","1.597"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000132970","Gbp7","3","142.54021","10.0069","8.5447","1.4622"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000101829","Gbp3","3","142.56663","10.0069","7.4974","2.5095"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000099573","Prkacb","3","146.77127","10.0069","7.6269","2.38"
"ENSMUSP00000003521","Rps11","3","147.102508","ENSMUSP00000041897","Syde2","3","146.004795","10.0069","7.5401","2.4668"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000029941","Pdlim5","3","142.317641","9.8406","9.9207","-0.0802"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000128752","Pdlim5","3","142.317641","9.8406","9.8155","0.0251"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000132435","Gbp2","3","142.629305","9.8406","9.8974","-0.0568"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000029845","Ddah1","3","145.826476","9.8406","8.2099","1.6307"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000129800","Sh3glb1","3","144.704584","9.8406","8.0201","1.8205"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000132970","Gbp7","3","142.54021","9.8406","9.1307","0.7099"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000101829","Gbp3","3","142.56663","9.8406","7.2814","2.5592"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000099573","Prkacb","3","146.77127","9.8406","8.665","1.1756"
"ENSMUSP00000079672","Rpl35","3","146.374133","ENSMUSP00000041897","Syde2","3","146.004795","9.8406","4.6703","5.1703"
"ENSMUSP00000103531","Myh14","3","147.295146","ENSMUSP00000037120","Nexn","3","152.251653","9.7059","8.9721","0.7338"
