"target_id","target_symbol","gene_chr","gene_pos","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","intscan_w_candidate","addscan_w_candidate","int_effect_w_candidate","int_effect_lod","diff"
"ENSMUSP00000053842","Dnaja3","16","4.673842","3","148.158788","ENSMUSG00000005813","Metap1","3","138.474171","7.40363415853557","0.688027076959771","6.7156","7.6216","0.906"
"ENSMUSP00000122181","Obscn","11","59.065329","3","147.214132","ENSMUSG00000053870","Fpgt","3","155.08915","8.10977851426266","1.65749547725111","6.4523","7.3494","0.8971"
"ENSMUSP00000138753","Ank2","3","127.210432","3","147.694028","ENSMUSG00000090066","1110002E22Rik","3","138.073279","8.72710476873769","1.14890267373637","7.5782","8.3532","0.775"
"ENSMUSP00000102062","H3f3b","11","116.024937","3","147.694028","ENSMUSG00000090066","1110002E22Rik","3","138.073279","9.28274837507903","0.37773380981999","8.905","9.6733","0.7683"
"ENSMUSP00000122181","Obscn","11","59.065329","3","147.214132","ENSMUSG00000036825","Ssx2ip","3","146.42239","8.94607184823696","2.35165711375315","6.5944","7.3494","0.755"
"ENSMUSP00000104329","Myh3","11","67.090296","3","147.43051","ENSMUSG00000054690","Emcn","3","137.386626","11.8375515704053","2.30270248343746","9.5348","10.2667","0.7319"
"ENSMUSP00000099962","Rpl7a","2","26.912041","3","147.694028","ENSMUSG00000059921","Unc5c","3","141.650244","10.1447238339773","1.58730055831544","8.5574","9.2779","0.7205"
"ENSMUSP00000104329","Myh3","11","67.090296","3","147.43051","ENSMUSG00000059921","Unc5c","3","141.650244","11.7635346979839","2.21276623513747","9.5508","10.2667","0.7159"
"ENSMUSP00000032597","Rpl28","7","4.793718","3","147.43051","ENSMUSG00000028271","Gtf2b","3","142.774414","9.69372599184093","1.72871959448518","7.965","8.6803","0.7153"
"ENSMUSP00000099962","Rpl7a","2","26.912041","3","147.694028","ENSMUSG00000028271","Gtf2b","3","142.774414","10.0805177217312","1.51476051139625","8.5658","9.2779","0.7121"
"ENSMUSP00000099878","Rps6","4","86.856036","3","147.43051","ENSMUSG00000054690","Emcn","3","137.386626","8.59498073314084","0.511490092327118","8.0835","8.7869","0.7034"
"ENSMUSP00000021407","Srp54a","12","55.101046","3","147.295992","ENSMUSG00000028188","Spata1","3","146.478478","8.53527225856094","0.918051357045849","7.6172","8.3077","0.6905"
