"target_id","target_symbol","qtl_chr","qtl_pos","mediator_id","mediator_symbol","mediator_chr","mediator_pos","int_effect_lod","int_effect_w_mediator_lod","diff"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020114","Cand1","10","119.219655","11.0433","10.1215","0.9218"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000051236","Msrb3","10","120.840098","11.0433","10.3494","0.6939"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000058799","Nap1l1","10","111.485667","11.0433","10.063","0.9803"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000034024","Cct2","10","117.057406","11.0433","11.2248","-0.1815"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020132","Rab21","10","115.302727","11.0433","7.9063","3.137"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000060187","Lrrc10","10","117.046054","11.0433","10.825","0.2183"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000055531","Cpsf6","10","117.362344","11.0433","9.742","1.3013"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000034127","Tspan8","10","115.833588","11.0433","11.0843","-0.041"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020130","Tbc1d15","10","115.224685","11.0433","11.1223","-0.079"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020189","Osbpl8","10","111.231024","11.0433","10.7678","0.2755"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000064181","Rab3ip","10","116.928082","11.0433","11.0811","-0.0378"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000052681","Rap1b","10","117.830203","11.0433","10.6787","0.3646"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020137","Thap2","10","115.3772","11.0433","9.8539","1.1894"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020140","Lgr5","10","115.519046","11.0433","11.249","-0.2057"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020151","Ptprr","10","116.146572","11.0433","12.3168","-1.2735"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020154","Ptprb","10","116.345456","11.0433","10.1455","0.8978"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020166","Cnot2","10","116.533336","11.0433","10.9018","0.1415"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020169","Best3","10","117.005677","11.0433","9.1974","1.8459"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020170","Frs2","10","117.109302","11.0433","8.8975","2.1458"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020171","Yeats4","10","117.219824","11.0433","11.4407","-0.3974"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020183","Cpm","10","117.658426","11.0433","10.6015","0.4418"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020184","Mdm2","10","117.699823","11.0433","10.0893","0.954"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020205","Phlda1","10","111.507466","11.0433","10.1975","0.8458"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020212","Mdm1","10","118.155392","11.0433","11.441","-0.3977"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020218","Wif1","10","121.067305","11.0433","11.0818","-0.0385"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020224","Llph","10","120.22957","11.0433","10.6852","0.3581"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020225","Tmbim4","10","120.213254","11.0433","10.4714","0.5719"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020227","Irak3","10","120.171889","11.0433","11.016","0.0273"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000020228","Helb","10","120.098298","11.0433","10.8616","0.1817"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000028630","Dyrk2","10","118.864126","11.0433","10.3797","0.6636"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000031294","D630029K05Rik","10","116.966906","11.0433","11.5694","-0.5261"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000034057","Myrfl","10","116.836712","11.0433","11.5412","-0.4979"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000034163","Zfc3h1","10","115.408866","11.0433","9.763","1.2803"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000034813","Grip1","10","119.770648","11.0433","11.1433","-0.1"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000035681","Kcnc2","10","112.368714","11.0433","10.9815","0.0618"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000035694","Caps2","10","112.190088","11.0433","10.4754","0.5679"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000035759","Bbs10","10","111.300208","11.0433","10.9907","0.0526"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000044544","4921513I03Rik","10","120.77233","11.0433","10.7922","0.2511"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000048661","Lemd3","10","120.951372","11.0433","9.9853","1.058"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000050663","Trhde","10","114.600565","11.0433","12.032","-0.9887"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000050709","4932442E05Rik","10","118.862184","11.0433","10.8679","0.1754"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000052291","5330438D12Rik","10","116.582398","11.0433","11.4167","-0.3734"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000052798","Nup107","10","117.771664","11.0433","11.027","0.0163"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000054934","Kcnmb4","10","116.44587","11.0433","11.0428","5e-04"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000056758","Hmga2","10","120.418872","11.0433","11.4243","-0.381"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000056888","Glipr1","10","111.99404","11.0433","10.3059","0.7374"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000060181","Slc35e3","10","117.740018","11.0433","11.0007","0.0426"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000063334","Krr1","10","111.980548","11.0433","11.0332","0.0101"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000069515","Lyz1","10","117.290332","11.0433","11.0023","0.041"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000069516","Lyz2","10","117.279804","11.0433","10.9588","0.0845"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000069520","Tmem19","10","115.3515","11.0433","11.0643","-0.021"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000074748","Atxn7l3b","10","112.927232","11.0433","11.0079","0.0354"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000082936","Gm16166","10","120.928579","11.0433","10.9277","0.1156"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000086522","Gm4473","10","120.900522","11.0433","10.5218","0.5215"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000087480","Gm15910","10","120.860478","11.0433","10.1379","0.9054"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000089667","Gm15914","10","112.101394","11.0433","11.0454","-0.0021"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000090162","Gm6808","10","112.09007","11.0433","11.0492","-0.0059"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000090191","9230105E05Rik","10","120.391158","11.0433","11.9057","-0.8624"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000094517","Gm9044","10","118.331786","11.0433","10.2288","0.8145"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000094519","Gm9048","10","118.348057","11.0433","10.4344","0.6089"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000094544","Gm9040","10","118.326347","11.0433","10.2288","0.8145"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000096435","Gm9049","10","118.353483","11.0433","10.5776","0.4657"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000096791","Gm9045","10","118.337209","11.0433","10.5776","0.4657"
"ENSMUSG00000021313","Ryr2","10","116.068337","ENSMUSG00000096912","Gm9046","10","118.342633","11.0433","10.476","0.5673"
